0.175	0.979	0.911	0.793	0.653
0.125	0.747	0.545	0.35	0.199
0.075	0.334	0.159	0.061	0.025
0.225	0.998	0.996	0.974	0.918
0.05	0.152	0.066	0.023	0.01
0.2	0.991	0.968	0.909	0.809
0.15	0.909	0.778	0.588	0.426
0.1	0.514	0.304	0.161	0.092
0.3	1	1	1	0.999
0.25	1	0.999	0.998	0.982
0.275	1	1	1	0.996
0.4	1	1	1	1
0.325	1	1	1	1
0.475	1	1	1	1
0.35	1	1	1	1
0.45	1	1	1	1
0.425	1	1	1	1
0.375	1	1	1	1
0.5	1	1	1	1
